category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
screw,5,blob,0.017852783203125,defocus,3,wiener_nsr_1,classical,0.32341232895851135,0.5057470805856381,-48.041379266942286,8.142169449795993,8.172467722595421,0.6464359164237976,35.87748796178014
screw,5,blob,0.017852783203125,defocus,4,identity,classical,0.9743725657463074,1.0,0.0,33.86264304629517,33.668286038290624,0.9287921786308289,33.668286038290624
screw,5,blob,0.017852783203125,defocus,4,wiener_nsr_1e-05,classical,0.561820387840271,0.36340384710916096,-9.938944079301166,16.32928871098885,16.313337145271912,0.17751431465148926,33.668286038290624
screw,5,blob,0.017852783203125,defocus,4,wiener_nsr_0.0001,classical,0.4720672369003296,0.44272953474700744,-7.453960972431261,17.520033867310552,17.488379207846517,0.4346836507320404,33.668286038290624
screw,5,blob,0.017852783203125,defocus,4,wiener_nsr_0.001,classical,0.4563320577144623,0.5335902488451174,-6.496362273891744,17.959342494068444,17.920091453114214,0.6421064734458923,33.668286038290624
screw,5,blob,0.017852783203125,defocus,4,wiener_nsr_0.01,classical,0.44822606444358826,0.5446946227408493,-6.144602316349905,18.13877259782776,18.101858407413648,0.7357341647148132,33.668286038290624
screw,5,blob,0.017852783203125,defocus,4,wiener_nsr_0.1,classical,0.41090893745422363,0.5438966999448722,-9.850070840264282,17.24592814916386,17.262597345113342,0.7706771492958069,33.668286038290624
screw,5,blob,0.017852783203125,defocus,4,wiener_nsr_1,classical,0.22457319498062134,0.6369161034352543,-38.44334555124413,8.07355087202846,8.10744441128699,0.643430233001709,33.668286038290624
screw,5,blob,0.017852783203125,motion,2,identity,classical,0.9891591668128967,1.0,0.0,37.405775989516684,37.096824490911146,0.9617330431938171,37.096824490911146
screw,5,blob,0.017852783203125,motion,2,wiener_nsr_1e-05,classical,0.8433604836463928,0.37450647631621936,-7.027641870915021,21.063420526027052,21.030702498042032,0.40897905826568604,37.096824490911146
screw,5,blob,0.017852783203125,motion,2,wiener_nsr_0.0001,classical,0.8432837724685669,0.3632003455642177,-5.865465811362802,21.524194664930896,21.481592061384262,0.5993865132331848,37.096824490911146
screw,5,blob,0.017852783203125,motion,2,wiener_nsr_0.001,classical,0.8425168395042419,0.35811566514639837,-5.158026805343564,21.74681711652431,21.699323831051135,0.7238717079162598,37.096824490911146
screw,5,blob,0.017852783203125,motion,2,wiener_nsr_0.01,classical,0.8349235653877258,0.35361034710858896,-5.028156354872744,21.848044090459933,21.804378354809653,0.7704142928123474,37.096824490911146
screw,5,blob,0.017852783203125,motion,2,wiener_nsr_0.1,classical,0.765886664390564,0.3219820933282271,-11.61746602905067,19.69874015663542,19.709343384199652,0.7893772125244141,37.096824490911146
screw,5,blob,0.017852783203125,motion,2,wiener_nsr_1,classical,0.419148325920105,0.2360215156351963,-55.01924854484356,8.211614388532917,8.237090162301797,0.6561375856399536,37.096824490911146
screw,5,blob,0.017852783203125,motion,3,identity,classical,0.9741054177284241,1.0,0.0,34.14437320728641,33.85871020329502,0.9386168122291565,33.85871020329502
screw,5,blob,0.017852783203125,motion,3,wiener_nsr_1e-05,classical,0.6535364985466003,0.48022470606293094,-8.656948721449927,17.888822462048196,17.85430584368515,0.15994741022586823,33.85871020329502
screw,5,blob,0.017852783203125,motion,3,wiener_nsr_0.0001,classical,0.6508850455284119,0.45682797998168806,-6.24941294915351,19.073875029800544,19.03738811376434,0.4202396869659424,33.85871020329502
screw,5,blob,0.017852783203125,motion,3,wiener_nsr_0.001,classical,0.6502981781959534,0.4426841589704026,-5.269210655568984,19.43793729945319,19.400497668487947,0.6384541392326355,33.85871020329502
screw,5,blob,0.017852783203125,motion,3,wiener_nsr_0.01,classical,0.6444218754768372,0.5003071015357573,-4.960982568839125,19.617426838661324,19.581866901190008,0.7404768466949463,33.85871020329502
screw,5,blob,0.017852783203125,motion,3,wiener_nsr_0.1,classical,0.5912774205207825,0.5640902357762232,-9.217231435192073,18.354744105211644,18.371605676402794,0.7781320214271545,33.85871020329502
screw,5,blob,0.017852783203125,motion,3,wiener_nsr_1,classical,0.3237204849720001,0.5206035644941165,-39.87790279880898,8.146531673357364,8.176511772722947,0.6498231887817383,33.85871020329502
screw,5,blob,0.017852783203125,motion,4,identity,classical,0.9669287204742432,1.0,0.0,32.790802075756595,32.64913997603197,0.9230718016624451,32.64913997603197
screw,5,blob,0.017852783203125,motion,4,wiener_nsr_1e-05,classical,0.9475416541099548,0.5939675283638799,-0.6246293068257556,29.12895533952584,28.982312201978996,0.8931363224983215,32.64913997603197
screw,5,blob,0.017852783203125,motion,4,wiener_nsr_0.0001,classical,0.9474564790725708,0.5939676578113386,-0.6245869763377037,29.128822128798536,28.98227180535904,0.8931365013122559,32.64913997603197
screw,5,blob,0.017852783203125,motion,4,wiener_nsr_0.001,classical,0.9466046094894409,0.5939667516791277,-0.6266247338827784,29.125629190229052,28.9800797523164,0.8931353092193604,32.64913997603197
screw,5,blob,0.017852783203125,motion,4,wiener_nsr_0.01,classical,0.9381694793701172,0.5939670105740451,-0.8496229952070993,28.916652288767636,28.78704052350431,0.8930781483650208,32.64913997603197
screw,5,blob,0.017852783203125,motion,4,wiener_nsr_0.1,classical,0.8614102005958557,0.5939665575079397,-5.937583338148352,22.131151279913077,22.135026980953157,0.8885774612426758,32.64913997603197
screw,5,blob,0.017852783203125,motion,4,wiener_nsr_1,classical,0.47377556562423706,0.5939680461537147,-34.575348045470086,8.278422103220214,8.3002981260801,0.701179027557373,32.64913997603197
screw,6,texture,0.0126495361328125,defocus,2,identity,classical,0.6593921184539795,1.0,0.0,38.828587601869444,38.383667827478305,0.964724600315094,38.383667827478305
screw,6,texture,0.0126495361328125,defocus,2,wiener_nsr_1e-05,classical,0.6068025827407837,0.01785290223746638,-11.344723284245081,18.882165096800588,18.902529816892574,0.3305477201938629,38.383667827478305
screw,6,texture,0.0126495361328125,defocus,2,wiener_nsr_0.0001,classical,0.6074516177177429,0.0257855078447564,-7.505706265102617,20.999576103364856,21.00909125063474,0.5970351099967957,38.383667827478305
screw,6,texture,0.0126495361328125,defocus,2,wiener_nsr_0.001,classical,0.5907804369926453,0.029155880083283587,-6.113006324373262,21.838949714386224,21.842648856950984,0.715695321559906,38.383667827478305
screw,6,texture,0.0126495361328125,defocus,2,wiener_nsr_0.01,classical,0.5404216051101685,0.02882339054053211,-5.7929604710388,22.21941311523581,22.222634225916515,0.7591955065727234,38.383667827478305
screw,6,texture,0.0126495361328125,defocus,2,wiener_nsr_0.1,classical,0.4416769742965698,0.030695105425289172,-13.103530837018752,20.119625706143225,20.123952223160696,0.7790411114692688,38.383667827478305
screw,6,texture,0.0126495361328125,defocus,2,wiener_nsr_1,classical,0.2030302882194519,0.04722969754579661,-61.33019871949353,8.6185762675192,8.611502665203952,0.6502202153205872,38.383667827478305
screw,6,texture,0.0126495361328125,defocus,3,identity,classical,0.5488830208778381,1.0,0.0,36.30757285718716,35.96728119724482,0.9469764828681946,35.96728119724482
screw,6,texture,0.0126495361328125,defocus,3,wiener_nsr_1e-05,classical,0.7392146587371826,0.044286004158434325,-10.984729490125309,18.17540798848806,18.20411304784624,0.18438799679279327,35.96728119724482
screw,6,texture,0.0126495361328125,defocus,3,wiener_nsr_0.0001,classical,0.6846436262130737,0.05838649612106201,-6.499788625405436,21.086098066636467,21.097960257460056,0.41038385033607483,35.96728119724482
screw,6,texture,0.0126495361328125,defocus,3,wiener_nsr_0.001,classical,0.608741819858551,0.04854368238164054,-4.122880085472387,22.901807709416314,22.898177952770943,0.679887592792511,35.96728119724482
screw,6,texture,0.0126495361328125,defocus,3,wiener_nsr_0.01,classical,0.50881028175354,0.01741999098397335,-3.5677172432835897,23.59122676626057,23.583578265926597,0.7747630476951599,35.96728119724482
screw,6,texture,0.0126495361328125,defocus,3,wiener_nsr_0.1,classical,0.40887144207954407,0.005202993216189606,-9.626721485335267,20.882414579797278,20.87918797602391,0.803246796131134,35.96728119724482
screw,6,texture,0.0126495361328125,defocus,3,wiener_nsr_1,classical,0.19609059393405914,0.02538393569905837,-48.2797912873982,8.645101618486295,8.637497145867895,0.6650984883308411,35.96728119724482
screw,6,texture,0.0126495361328125,defocus,4,identity,classical,0.4182664155960083,1.0,0.0,34.04672165496102,33.7868880468477,0.9245462417602539,33.7868880468477
screw,6,texture,0.0126495361328125,defocus,4,wiener_nsr_1e-05,classical,0.3768119513988495,0.007055439932956941,-11.37678169363871,15.043072762718936,15.08040711761925,0.1818036437034607,33.7868880468477
screw,6,texture,0.0126495361328125,defocus,4,wiener_nsr_0.0001,classical,0.3783671259880066,0.015104287229283878,-6.742942592069289,18.150374989967663,18.18558477898161,0.4335486888885498,33.7868880468477
screw,6,texture,0.0126495361328125,defocus,4,wiener_nsr_0.001,classical,0.35190048813819885,0.025788419650978906,-5.282471128285627,19.484135478897038,19.517263326672804,0.6458215117454529,33.7868880468477
screw,6,texture,0.0126495361328125,defocus,4,wiener_nsr_0.01,classical,0.2917765974998474,0.142114682008431,-4.787130692451366,20.07418138628978,20.10673413536604,0.7446772456169128,33.7868880468477
screw,6,texture,0.0126495361328125,defocus,4,wiener_nsr_0.1,classical,0.22078824043273926,0.26900211588889844,-8.78700541801694,18.84405506283043,18.86762262035605,0.779034435749054,33.7868880468477
screw,6,texture,0.0126495361328125,defocus,4,wiener_nsr_1,classical,0.09348780661821365,0.4411414752857344,-38.238821892198686,8.560624379258577,8.55482556327539,0.6520370841026306,33.7868880468477
screw,6,texture,0.0126495361328125,motion,2,identity,classical,0.6064284443855286,1.0,0.0,37.335825967484865,36.9406013833638,0.9575493335723877,36.9406013833638
