category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
bottle,7,scratch,0.01239013671875,defocus,3,wiener_hqs_vst,classical,0.9943039417266846,1.498279787634078,0.35832393831991805,34.86593881877427,34.77813869193635,0.946254551410675,30.94880613596051
bottle,7,scratch,0.01239013671875,defocus,3,wiener_hqs_vst_nofloor,classical,1.0284156799316406,1.0988284800197559,-4.7916547186841525,17.674354229751007,17.69251994273025,0.3296886682510376,30.94880613596051
bottle,7,scratch,0.01239013671875,defocus,4,identity,classical,0.6919785141944885,1.0,0.0,27.942749837484993,27.484574475872073,0.8193080425262451,27.484574475872073
bottle,7,scratch,0.01239013671875,defocus,4,wiener,classical,0.022224949672818184,0.09047152908904799,-5.002079918276879,11.889609092498645,11.850071780347669,0.4198683798313141,27.484574475872073
bottle,7,scratch,0.01239013671875,defocus,4,wiener_dbde_nsr,classical,0.022224949672818184,0.09047152908904799,-5.002079918276879,11.889609092498645,11.850071780347669,0.4198683798313141,27.484574475872073
bottle,7,scratch,0.01239013671875,defocus,4,wiener_hqs_rawpixel,classical,0.9409387707710266,1.7453990602284921,0.5850958865575928,35.633393950690476,35.27969991815418,0.9400528073310852,27.484574475872073
bottle,7,scratch,0.01239013671875,defocus,4,wiener_hqs_vst,classical,0.9694144129753113,1.855319375286631,0.27504278994274456,31.09161808776375,31.01753964926697,0.8721187710762024,27.484574475872073
bottle,7,scratch,0.01239013671875,defocus,4,wiener_hqs_vst_nofloor,classical,1.0342282056808472,0.9261758798354742,-5.320187724781769,13.470275197861067,13.477728639848262,0.1496976763010025,27.484574475872073
bottle,7,scratch,0.01239013671875,motion,2,identity,classical,0.9624230861663818,1.0,0.0,32.91323718487498,32.797417730771116,0.9277029037475586,32.797417730771116
bottle,7,scratch,0.01239013671875,motion,2,wiener,classical,0.008288316428661346,0.14174958682659056,-6.895249544455071,15.292597814757979,15.118830450892823,0.4280569553375244,32.797417730771116
bottle,7,scratch,0.01239013671875,motion,2,wiener_dbde_nsr,classical,0.008288316428661346,0.14174958682659056,-6.895249544455071,15.292597814757979,15.118830450892823,0.4280569553375244,32.797417730771116
bottle,7,scratch,0.01239013671875,motion,2,wiener_hqs_rawpixel,classical,0.9970580339431763,1.0681000533858875,0.625790720016667,41.672336699287314,41.50616656711411,0.9853525161743164,32.797417730771116
bottle,7,scratch,0.01239013671875,motion,2,wiener_hqs_vst,classical,1.0040925741195679,1.0631077151082242,0.39249023265624405,37.841462021953575,37.81276104709573,0.9656532406806946,32.797417730771116
bottle,7,scratch,0.01239013671875,motion,2,wiener_hqs_vst_nofloor,classical,1.0043447017669678,0.8077796860465002,-3.0137333936616155,23.01233581507541,23.016279377626216,0.5472617745399475,32.797417730771116
bottle,7,scratch,0.01239013671875,motion,3,identity,classical,0.9281759858131409,1.0,0.0,28.387814730549707,28.3208390285497,0.8495769500732422,28.3208390285497
bottle,7,scratch,0.01239013671875,motion,3,wiener,classical,0.0069206273183226585,0.016726617797594427,-4.567638588263352,13.35260089986583,13.268396201826517,0.46526670455932617,28.3208390285497
bottle,7,scratch,0.01239013671875,motion,3,wiener_dbde_nsr,classical,0.0069206273183226585,0.016726617797594427,-4.567638588263352,13.35260089986583,13.268396201826517,0.46526670455932617,28.3208390285497
bottle,7,scratch,0.01239013671875,motion,3,wiener_hqs_rawpixel,classical,0.9997961521148682,1.142197736009997,0.6536926453547895,38.20524575085788,37.9283639065203,0.9677404761314392,28.3208390285497
bottle,7,scratch,0.01239013671875,motion,3,wiener_hqs_vst,classical,1.0119127035140991,1.1392935220622236,0.320797183085332,31.38557845545676,31.36383497715248,0.9089796543121338,28.3208390285497
bottle,7,scratch,0.01239013671875,motion,3,wiener_hqs_vst_nofloor,classical,0.963363766670227,0.3723478145458743,-5.8486039773837195,13.656545127735784,13.647089688544103,0.20350046455860138,28.3208390285497
bottle,7,scratch,0.01239013671875,motion,4,identity,classical,0.7672398686408997,1.0,0.0,25.246692670791298,25.09432690864716,0.75700443983078,25.09432690864716
bottle,7,scratch,0.01239013671875,motion,4,wiener,classical,0.01719929836690426,0.06690928499297506,-3.8481488153265797,11.897940414198105,11.857811827954754,0.3993837535381317,25.09432690864716
